0.0032,-0.0418,-0.0029,2160.00
0.0012,-0.0441,-0.0034,2160.00
0.0021,-0.0435,-0.0031,2130.00
0.0031,-0.0429,-0.0037,2130.00
0.0011,-0.0439,-0.0028,2160.00
0.0011,-0.0439,-0.0031,2190.00
0.0044,-0.0401,-0.0034,2160.00
0.0043,-0.0410,-0.0034,2160.00
0.0028,-0.0429,-0.0040,2130.00
0.0006,-0.0444,-0.0032,2130.00
0.0028,-0.0430,-0.0037,2130.00
0.0017,-0.0444,-0.0024,2160.00
0.0044,-0.0409,-0.0040,2160.00
0.0046,-0.0409,-0.0040,2160.00
0.0044,-0.0403,-0.0037,2160.00
0.0028,-0.0429,-0.0037,2160.00
0.0012,-0.0435,-0.0037,2160.00
0.0043,-0.0415,-0.0044,2160.00
0.0011,-0.0447,-0.0035,2160.00
0.0038,-0.0415,-0.0044,2160.00
0.0026,-0.0432,-0.0035,2160.00
0.0003,-0.0443,-0.0029,2130.00
0.0040,-0.0420,-0.0041,2130.00
0.0011,-0.0447,-0.0037,2160.00
0.0002,-0.0458,-0.0043,2160.00
0.0014,-0.0427,-0.0026,2160.00
0.0034,-0.0424,-0.0028,2160.00
0.0031,-0.0426,-0.0023,2160.00
0.0052,-0.0421,-0.0043,2160.00
0.0041,-0.0423,-0.0046,2160.00
0.0003,-0.0438,-0.0032,2160.00
0.0032,-0.0424,-0.0026,2160.00
0.0060,-0.0394,-0.0024,2160.00
0.0060,-0.0394,-0.0034,2130.00
-0.0002,-0.0461,-0.0043,2160.00
-0.0008,-0.0461,-0.0040,2160.00
0.0044,-0.0421,-0.0026,2160.00
0.0005,-0.0458,-0.0041,2160.00
0.0037,-0.0409,-0.0037,2160.00
0.0046,-0.0407,-0.0034,2160.00
0.0011,-0.0447,-0.0035,2130.00
0.0017,-0.0429,-0.0020,2160.00
0.0008,-0.0452,-0.0041,2160.00
0.0044,-0.0424,-0.0046,2160.00
0.0052,-0.0417,-0.0043,2160.00
0.0014,-0.0436,-0.0041,2160.00
0.0012,-0.0435,-0.0041,2160.00
0.0032,-0.0424,-0.0029,2160.00
0.0047,-0.0400,-0.0029,2160.00
0.0029,-0.0426,-0.0031,2160.00
0.0029,-0.0429,-0.0029,2160.00
0.0014,-0.0439,-0.0023,2160.00
0.0051,-0.0410,-0.0041,2130.00
0.0031,-0.0438,-0.0028,2160.00
0.0047,-0.0398,-0.0032,2130.00
0.0034,-0.0412,-0.0043,2160.00
0.0003,-0.0449,-0.0041,2160.00
0.0011,-0.0447,-0.0037,2160.00
-0.0005,-0.0450,-0.0024,2160.00
0.0005,-0.0449,-0.0038,2160.00
0.0044,-0.0398,-0.0031,2160.00
0.0029,-0.0436,-0.0017,2160.00
0.0044,-0.0407,-0.0035,2160.00
-0.0011,-0.0453,-0.0029,2160.00
0.0008,-0.0455,-0.0035,2190.00
0.0011,-0.0453,-0.0034,2190.00
0.0046,-0.0420,-0.0049,2190.00
0.0026,-0.0427,-0.0031,2160.00
0.0037,-0.0415,-0.0040,2160.00
0.0061,-0.0407,-0.0044,2160.00
0.0060,-0.0394,-0.0032,2160.00
0.0008,-0.0453,-0.0040,2160.00
0.0037,-0.0426,-0.0032,2160.00
0.0041,-0.0420,-0.0028,2160.00
0.0057,-0.0390,-0.0017,2160.00
0.0061,-0.0395,-0.0032,2190.00
0.0003,-0.0452,-0.0040,2160.00
0.0009,-0.0447,-0.0037,2160.00
0.0047,-0.0415,-0.0029,2160.00
0.0023,-0.0435,-0.0015,2160.00
0.0047,-0.0398,-0.0028,2160.00
0.0060,-0.0390,-0.0029,2160.00
0.0026,-0.0430,-0.0026,2160.00
0.0020,-0.0435,-0.0028,2160.00
0.0003,-0.0444,-0.0035,2160.00
0.0008,-0.0453,-0.0035,2190.00
0.0023,-0.0429,-0.0029,2190.00
0.0015,-0.0421,-0.0037,2160.00
0.0017,-0.0436,-0.0040,2160.00
0.0061,-0.0397,-0.0040,2160.00
0.0047,-0.0394,-0.0023,2160.00
0.0031,-0.0438,-0.0028,2160.00
0.0029,-0.0438,-0.0028,2160.00
0.0038,-0.0427,-0.0018,2160.00
0.0005,-0.0464,-0.0046,2160.00
0.0031,-0.0412,-0.0043,2160.00
0.0034,-0.0413,-0.0041,2160.00
0.0032,-0.0438,-0.0028,2160.00
0.0023,-0.0424,-0.0046,2160.00
-0.0008,-0.0464,-0.0043,2160.00
0.0034,-0.0423,-0.0032,2160.00
0.0035,-0.0423,-0.0032,2160.00
0.0057,-0.0392,-0.0021,2160.00
0.0054,-0.0424,-0.0043,2160.00
0.0026,-0.0432,-0.0037,2160.00
0.0052,-0.0418,-0.0047,2160.00
0.0015,-0.0426,-0.0012,2160.00
0.0006,-0.0452,-0.0038,2160.00
0.0035,-0.0410,-0.0035,2190.00
0.0046,-0.0398,-0.0031,2190.00
0.0049,-0.0392,-0.0023,2160.00
0.0051,-0.0403,-0.0038,2160.00
0.0055,-0.0390,-0.0015,2190.00
0.0046,-0.0407,-0.0035,2160.00
0.0055,-0.0392,-0.0018,2160.00
0.0046,-0.0427,-0.0049,2160.00
0.0023,-0.0429,-0.0035,2160.00
0.0009,-0.0456,-0.0037,2130.00
0.0028,-0.0438,-0.0029,2160.00
0.0029,-0.0433,-0.0014,2160.00
0.0000,-0.0449,-0.0037,2160.00
0.0044,-0.0397,-0.0032,2160.00
0.0035,-0.0421,-0.0032,2160.00
0.0043,-0.0424,-0.0046,2190.00
0.0037,-0.0409,-0.0035,2160.00
0.0038,-0.0418,-0.0041,2160.00
0.0011,-0.0453,-0.0029,2190.00
0.0008,-0.0439,-0.0044,2160.00
0.0006,-0.0459,-0.0046,2160.00
0.0012,-0.0444,-0.0032,2190.00
0.0031,-0.0439,-0.0031,2190.00
0.0009,-0.0443,-0.0044,2190.00
0.0028,-0.0433,-0.0032,2190.00
0.0060,-0.0394,-0.0023,2190.00
-0.0011,-0.0467,-0.0040,2160.00
0.0031,-0.0441,-0.0034,2190.00
0.0040,-0.0413,-0.0038,2160.00
0.0044,-0.0427,-0.0049,2160.00
0.0046,-0.0404,-0.0034,2160.00
0.0006,-0.0439,-0.0043,2130.00
0.0011,-0.0452,-0.0031,2160.00
-0.0011,-0.0459,-0.0031,2160.00
0.0029,-0.0433,-0.0031,2160.00
0.0002,-0.0466,-0.0047,2160.00
0.0009,-0.0452,-0.0032,2190.00
0.0031,-0.0429,-0.0035,2160.00
0.0032,-0.0412,-0.0040,2160.00
0.0063,-0.0392,-0.0032,2160.00
0.0026,-0.0427,-0.0034,2160.00
0.0015,-0.0424,-0.0043,2190.00
0.0018,-0.0441,-0.0028,2190.00
0.0006,-0.0455,-0.0035,2160.00
-0.0002,-0.0446,-0.0020,2160.00
0.0002,-0.0464,-0.0043,2160.00
0.0047,-0.0427,-0.0047,2160.00
0.0031,-0.0409,-0.0044,2190.00
0.0044,-0.0413,-0.0037,2160.00
0.0014,-0.0420,-0.0023,2160.00
-0.0003,-0.0469,-0.0044,2160.00
0.0015,-0.0424,-0.0012,2160.00
0.0054,-0.0407,-0.0032,2160.00
0.0046,-0.0401,-0.0029,2160.00
0.0031,-0.0432,-0.0031,2160.00
0.0023,-0.0427,-0.0032,2130.00
-0.0009,-0.0458,-0.0029,2160.00
0.0046,-0.0400,-0.0032,2160.00
0.0049,-0.0400,-0.0034,2160.00
0.0051,-0.0403,-0.0040,2160.00
0.0044,-0.0403,-0.0034,2160.00
0.0054,-0.0395,-0.0017,2160.00
0.0060,-0.0394,-0.0023,2160.00
0.0024,-0.0429,-0.0031,2160.00
-0.0003,-0.0467,-0.0046,2160.00
0.0014,-0.0420,-0.0020,2160.00
0.0032,-0.0407,-0.0043,2160.00
0.0044,-0.0410,-0.0037,2160.00
0.0051,-0.0395,-0.0023,2160.00
0.0049,-0.0398,-0.0034,2160.00
0.0014,-0.0430,-0.0023,2160.00
0.0049,-0.0397,-0.0034,2160.00
0.0020,-0.0429,-0.0028,2100.00
-0.0003,-0.0472,-0.0046,1740.00
-0.0110,-0.0254,-0.0096,1530.00
-0.0018,-0.0243,-0.0017,1440.00
